,id,original_title,popularity,title,vote_average,vote_count,0,1,2,3,4,5,6,7
9165,5511,Le Samouraï,9.091288,Le Samouraï,7.9,187.0,Crime,Drama,Thriller,,,,,
9166,12485,Candyman: Day of the Dead,8.259034,Candyman: Day of the Dead,3.6,37.0,Fantasy,Horror,,,,,,
9167,49745,The 4th Floor,1.737961,The 4th Floor,5.7,24.0,Horror,Mystery,Thriller,,,,,
9168,62825,Pitkä kuuma kesä,0.261709,A Long Hot Summer,6.1,7.0,Music,Comedy,,,,,,
9169,17074,The Batman Superman Movie: World's Finest,4.030482,The Batman Superman Movie: World's Finest,7.1,53.0,Action,Animation,,,,,,
9170,18491,新世紀エヴァンゲリオン劇場版,6.228255,The End of Evangelion,8.1,124.0,Animation,Drama,Science Fiction,,,,,
9171,175739,Aleksis Kiven elämä,0.152893,The Life of Aleksis Kivi,7.0,3.0,,,,,,,,
9172,13777,He Died with a Felafel in His Hand,1.312959,He Died with a Felafel in His Hand,6.9,17.0,Comedy,,,,,,,
9173,11854,Kuch Kuch Hota Hai,6.4411190000000005,Kuch Kuch Hota Hai,7.5,93.0,Drama,Romance,,,,,,
9174,87489,Document of the Dead,0.783454,Document of the Dead,7.8,6.0,Documentary,,,,,,,
9175,33491,Vénus beauté (institut),2.725499,Venus Beauty Institute,5.4,19.0,Comedy,Drama,Romance,,,,,
9176,12619,Cherry Falls,4.577063,Cherry Falls,4.7,64.0,Mystery,Horror,Thriller,,,,,
9177,39927,Freeway II: Confessions of a Trickbaby,0.552559,Freeway II: Confessions of a Trickbaby,6.0,13.0,Comedy,Crime,Drama,,,,,
9178,24272,Joseph and the Amazing Technicolor Dreamcoat,2.9720020000000003,Joseph and the Amazing Technicolor Dreamcoat,6.1,13.0,Music,,,,,,,
9179,29587,Style Wars,0.870267,Style Wars,8.1,14.0,Music,Documentary,TV Movie,,,,,
9180,3716,Im Juli,7.202994,In July,7.5,54.0,Adventure,Comedy,Romance,,,,,
9181,11944,Joan of Arc,2.0454939999999997,Joan of Arc,6.7,22.0,Drama,History,,,,,,
9182,21348,Kirikou et la Sorcière,5.6358559999999995,Kirikou and the Sorceress,7.2,229.0,Fantasy,Adventure,Animation,Family,,,,
9183,15319,雨あがる,1.268049,After the Rain,7.3,19.0,Drama,,,,,,,
9184,9011,The Prophecy 3: The Ascent,7.372901,The Prophecy 3: The Ascent,5.5,38.0,Fantasy,Horror,Thriller,,,,,
9185,2332,Taxi 2,6.411782,Taxi 2,6.1,430.0,Action,Comedy,Crime,,,,,
9186,54003,Pups,0.798845,Pups,6.6,7.0,Thriller,Action,Drama,Crime,,,,
9187,20882,Особенности национальной рыбалки,1.740314,Peculiarities of the National Fishing,6.8,17.0,Comedy,,,,,,,
9188,10205,Cut,1.137456,Cut,4.5,13.0,Comedy,Foreign,Horror,Thriller,,,,
9189,40476,Kadosh,0.186495,Kadosh,6.1,4.0,Drama,Romance,Foreign,,,,,
9190,18394,Essex Boys,6.5137480000000005,Essex Boys,5.7,30.0,Crime,Thriller,,,,,,
9191,31774,Picking Up the Pieces,1.856043,Picking Up the Pieces,4.1,21.0,Comedy,Thriller,Mystery,,,,,
9192,35735,Badding,0.142328,Badding,5.0,4.0,,,,,,,,
9193,38203,Katsastus,0.121574,The Wedding Waltz,7.7,3.0,Drama,Comedy,,,,,,
9194,19362,Meeting People Is Easy,2.0333360000000003,Meeting People Is Easy,7.2,10.0,Music,Documentary,,,,,,
9195,5458,Cruel Intentions 2,4.333637,Cruel Intentions 2,4.4,99.0,Drama,Romance,Thriller,,,,,
9196,31161,アドレナリンドライブ,0.222935,Adrenaline Drive,7.3,3.0,Comedy,Crime,Romance,Foreign,,,,
9197,65296,L'humanité,1.087756,Humanité,6.7,19.0,Drama,,,,,,,
9198,32067,Beautiful Joe,1.4955370000000001,Beautiful Joe,5.5,6.0,Drama,Action,Comedy,Thriller,Romance,,,
9199,32306,The Underground Comedy Movie,0.48906099999999997,The Underground Comedy Movie,2.1,5.0,Comedy,,,,,,,
9200,66668,The Shrink Is In,0.802417,The Shrink Is In,5.8,5.0,Comedy,Romance,,,,,,
9201,72490,カリスマ,0.378648,Charisma,5.8,7.0,Drama,Thriller,,,,,,
9202,10482,Guest House Paradiso,3.150288,Guest House Paradiso,6.3,41.0,Comedy,,,,,,,
9203,107942,Swimming,0.26961199999999996,Swimming,5.5,2.0,Drama,,,,,,,
9204,28031,If These Walls Could Talk 2,2.866914,If These Walls Could Talk 2,6.3,26.0,Romance,Drama,,,,,,
9205,54491,The Trumpet Of The Swan,0.851599,The Trumpet Of The Swan,5.1,13.0,Animation,Family,,,,,,
9206,110147,The 10th Kingdom,3.7388760000000003,The 10th Kingdom,7.5,51.0,Adventure,Comedy,Family,Fantasy,Mystery,Romance,,
9207,15653,An Extremely Goofy Movie,10.368424000000001,An Extremely Goofy Movie,6.0,123.0,Animation,Family,Comedy,,,,,
9208,43423,باد ما را خواهد برد,1.301513,The Wind Will Carry Us,6.9,26.0,Drama,,,,,,,
9209,12480,Gouttes d'eau sur pierres brûlantes,2.6969090000000002,Water Drops on Burning Rocks,6.8,22.0,Drama,Romance,,,,,,
9210,13439,The Tracker,1.236585,The Tracker,6.6,15.0,Western,Drama,Foreign,History,,,,
9211,844,2046,7.157169000000001,2046,6.9,208.0,Fantasy,Drama,Science Fiction,Romance,,,,
9212,29512,Bruiser,3.139191,Bruiser,5.4,37.0,Mystery,Horror,,,,,,
9213,97206,Taboo,0.9759200000000001,Taboo,2.9,9.0,Drama,Horror,Thriller,Mystery,,,,
9214,101338,Mundo grúa,0.23475900000000002,Crane World,6.7,3.0,Drama,Foreign,,,,,,
9215,23985,Cremaster 2,0.6950430000000001,Cremaster 2,5.8,9.0,Drama,,,,,,,
9216,2463,暗戰,4.075709,Running Out of Time,7.5,31.0,Drama,Action,Thriller,Crime,,,,
9217,16874,The Wog Boy,0.533729,The Wog Boy,6.2,5.0,Comedy,,,,,,,
9218,274669,龍在邊緣,0.7943819999999999,Century of the Dragon,8.0,2.0,Thriller,,,,,,,
9219,32166,Chasing Sleep,1.8006650000000002,Chasing Sleep,6.4,16.0,Horror,Mystery,Thriller,,,,,
9220,204839,The Stepdaughter,0.944486,The Stepdaughter,4.7,3.0,Horror,,,,,,,
9221,38987,Possible Worlds,0.811769,Possible Worlds,5.8,10.0,Mystery,Science Fiction,Drama,,,,,
9222,9439,Los sin nombre,2.564327,The Nameless,4.9,34.0,Horror,Thriller,,,,,,
9223,52666,Dług,0.319215,The Debt,6.5,9.0,Drama,Thriller,Crime,Foreign,,,,
9224,71138,女囚701号/さそり,2.660108,Female Prisoner #701: Scorpion,7.3,24.0,Crime,,,,,,,
9225,39872,Joshuu sasori: Dai-41 zakkyo-bô,1.01857,Female Prisoner Scorpion: Jailhouse 41,7.5,17.0,Action,Crime,Drama,Thriller,,,,
9226,53048,Bartleby,1.215051,Bartleby,5.3,8.0,Comedy,Drama,,,,,,
9227,22616,Night of the Day of the Dawn of the Son of the Bride Part 2: In Shocking 2-D,0.022568,Night of the Day of the Dawn of the Son of the Bride Part 2: In Shocking 2-D,5.3,4.0,,,,,,,,
9228,20160,Levottomat,1.744298,Restless,5.2,16.0,Romance,,,,,,,
9229,28943,Shiner,3.3144080000000002,Shiner,5.1,10.0,Drama,Action,Crime,,,,,
9230,16234,Batman Beyond: Return of the Joker,7.872438000000001,Batman Beyond: Return of the Joker,7.5,152.0,Animation,Family,,,,,,
9231,82550,Roberto Succo,0.230554,Roberto Succo,6.1,5.0,Drama,,,,,,,
9232,11599,苏州河,1.4494799999999999,Suzhou River,6.3,15.0,Drama,Foreign,Romance,,,,,
9233,33253,เรื่องตลก 69,0.948699,6ixtynin9,7.0,18.0,Comedy,Crime,Thriller,,,,,
9234,11075,オーディション,12.799287,Audition,6.8,372.0,Mystery,Drama,Horror,Thriller,,,,
9235,16171,The Nine Lives of Tomas Katz,1.170236,The Nine Lives of Tomas Katz,7.7,7.0,Comedy,Drama,Fantasy,Mystery,,,,
9236,33355,For Love or Country: The Arturo Sandoval Story,0.642243,For Love or Country: The Arturo Sandoval Story,6.3,3.0,Documentary,Drama,,,,,,
9237,49671,Paragraph 175,1.095428,Paragraph 175,4.2,6.0,History,Documentary,,,,,,
9238,15917,Devdas,4.641126,Devdas,7.4,78.0,Drama,Romance,,,,,,
9239,10706,Mimic 2,4.88911,Mimic 2,4.8,54.0,Horror,Science Fiction,Thriller,,,,,
9240,36246,MONDAY,1.0893389999999998,Monday,7.5,22.0,Comedy,Crime,Action,Thriller,,,,
9241,17208,Paradise Lost 2: Revelations,1.661741,Paradise Lost 2: Revelations,7.2,26.0,Documentary,,,,,,,
9242,26245,Dark Prince: The True Story of Dracula,1.8218450000000002,Dark Prince: The True Story of Dracula,6.2,16.0,Horror,,,,,,,
9243,62529,Sound and Fury,0.24535500000000002,Sound and Fury,5.4,7.0,Documentary,,,,,,,
9244,467,The Hole,4.406514,The Hole,6.4,227.0,Crime,Drama,Horror,Thriller,,,,
9245,25988,The Sleeping Dictionary,8.281066000000001,The Sleeping Dictionary,6.3,38.0,Drama,Romance,,,,,,
9246,73952,When Strangers Appear,1.006285,When Strangers Appear,5.5,12.0,Action,Drama,Mystery,Thriller,,,,
9247,19738,少女革命ウテナ アドゥレセンス黙示録,2.701511,Revolutionary Girl Utena: The Movie,7.3,12.0,Animation,Fantasy,Action,,,,,
9248,16435,Speaking of Sex,3.8674690000000003,Speaking of Sex,5.9,6.0,Comedy,Romance,,,,,,
9249,26014,Good Advice,2.695666,Good Advice,5.7,24.0,Comedy,Romance,,,,,,
9250,45418,孤男寡女,1.077559,Needing You...,5.7,10.0,Drama,Comedy,Romance,Foreign,,,,
9251,15024,The Mists of Avalon,9.594656,The Mists of Avalon,6.4,44.0,Drama,Fantasy,,,,,,
9252,11366,うずまき,3.3799639999999997,Spiral,6.0,49.0,Mystery,Fantasy,Horror,,,,,
9253,89823,Duże zwierzę,0.228677,The Big Animal,7.6,5.0,,,,,,,,
9254,10751,Gamle mænd i nye biler,4.003761,Old Men in New Cars: In China They Eat Dogs II,6.9,37.0,Action,Comedy,Crime,Thriller,,,,
9255,38294,Purely Belter,0.529083,Purely Belter,7.0,7.0,Comedy,Drama,,,,,,
9256,18836,The Quickie,1.434499,The Quickie,4.3,4.0,Drama,Crime,,,,,,
9257,10757,Kabhi Khushi Kabhie Gham,6.5238879999999995,Kabhi Khushi Kabhie Gham,7.6,103.0,Comedy,Drama,,,,,,
9258,55256,Joki,0.072409,The River,7.0,2.0,Drama,Romance,,,,,,
9259,23160,Werckmeister harmóniák,7.970312,Werckmeister Harmonies,7.4,61.0,Drama,,,,,,,
9260,2899,Astérix & Obélix Mission Cléopâtre,11.117405,Asterix & Obelix: Mission Cleopatra,7.2,782.0,Family,Fantasy,Comedy,Adventure,,,,
9261,44756,Is It Fall Yet?,1.14641,Is It Fall Yet?,7.5,23.0,Animation,Comedy,,,,,,
9262,18088,Late Night Shopping,1.448927,Late Night Shopping,6.3,11.0,Comedy,Romance,,,,,,
9263,31010,Uprising,7.957418,Uprising,6.3,18.0,TV Movie,Drama,History,War,,,,
9264,20536,61*,2.07709,61*,6.3,34.0,Drama,History,,,,,,
9265,3577,Der Tunnel,2.577643,The Tunnel,6.9,33.0,Drama,Thriller,,,,,,
9266,27259,Long Time Dead,1.818561,Long Time Dead,4.5,30.0,Horror,Thriller,,,,,,
9267,19448,The Laramie Project,2.261527,The Laramie Project,6.0,13.0,Crime,Drama,,,,,,
9268,14923,Run Ronnie Run,2.4707049999999997,Run Ronnie Run,5.7,24.0,Comedy,,,,,,,
9269,32248,五条霊戦記,1.4515879999999999,Gojoe: Spirit War Chronicle,6.7,9.0,Action,History,,,,,,
9270,47115,A Gentleman's Game,0.332667,A Gentleman's Game,4.2,3.0,Drama,,,,,,,
9271,2440,공동경비구역 JSA,10.187128,Joint Security Area,7.7,115.0,War,Drama,Thriller,,,,,
9272,10836,Dagon,5.999625,Dagon,6.4,79.0,Fantasy,Horror,Thriller,,,,,
9273,10955,Ripley's Game,7.743921,Ripley's Game,6.6,70.0,Crime,Thriller,,,,,,
9274,12900,Conspiracy,4.633229,Conspiracy,6.9,77.0,Drama,History,,,,,,
9275,37998,Freeze Me,0.36883,Freeze Me,5.5,8.0,Drama,Foreign,Horror,Thriller,,,,
9276,10978,Jalla! Jalla!,5.11229,The Best Man's Wedding,5.9,32.0,Comedy,Drama,,,,,,
9277,81540,Teknolust,0.531351,Teknolust,4.8,4.0,Comedy,Drama,Romance,,,,,
9278,40096,O Auto da Compadecida,23.950395999999998,A Dog's Will,8.2,120.0,Adventure,Comedy,Drama,,,,,
9279,11847,特務迷城,3.136813,The Accidental Spy,5.9,120.0,Action,Comedy,Thriller,,,,,
9280,52999,L'Adversaire,2.056752,The Adversary,7.2,24.0,Mystery,Drama,Crime,,,,,
9281,41714,The Beautiful Country,1.052618,The Beautiful Country,6.3,10.0,Drama,,,,,,,
9282,11056,Darkness,5.975404,Darkness,5.6,114.0,Horror,,,,,,,
9283,27967,Mockingbird Don't Sing,0.808884,Mockingbird Don't Sing,6.1,7.0,Drama,,,,,,,
9284,919,Blood: The Last Vampire,2.925291,Blood: The Last Vampire,6.6,76.0,Fantasy,Animation,Horror,Comedy,Thriller,Science Fiction,,
9285,57558,Vacuuming Completely Nude in Paradise,0.804705,Vacuuming Completely Nude in Paradise,5.0,8.0,Comedy,Drama,Foreign,,,,,
9286,13437,Avenging Angelo,4.802734,Avenging Angelo,5.0,46.0,Action,Comedy,Crime,,,,,
9287,55852,Southern Comfort,0.313267,Southern Comfort,7.8,4.0,Documentary,Romance,,,,,,
9288,211,Berlin is in Germany,0.22274699999999997,Berlin is in Germany,6.3,3.0,Comedy,Drama,,,,,,
9289,10046,Blueberry,7.892626,Blueberry,5.0,51.0,Western,,,,,,,
9290,27245,Electric Dragon 80.000 V,2.2389580000000002,Electric Dragon 80.000 V,6.1,15.0,Fantasy,Drama,Science Fiction,Thriller,,,,
9291,6382,The Nugget,0.11511700000000001,The Nugget,6.5,2.0,Comedy,Foreign,,,,,,
9292,36243,ゴジラ・モスラ・キングギドラ大怪獣総進撃,1.7519,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",6.2,23.0,Adventure,Action,Drama,Fantasy,,,,
9293,45538,Shackleton's Antarctic Adventure,0.5072369999999999,Shackleton's Antarctic Adventure,5.9,4.0,Documentary,,,,,,,
9294,48843,The Barber,0.590398,The Barber,4.7,9.0,Horror,,,,,,,
9295,22242,Dirty Deeds,0.954226,Dirty Deeds,6.3,9.0,Crime,Comedy,Drama,Thriller,,,,
9296,50467,Miranda,0.871444,Miranda,6.4,5.0,Comedy,Drama,Romance,Thriller,,,,
9297,16077,My Little Eye,4.04526,My Little Eye,5.8,58.0,Horror,Thriller,,,,,,
9298,58255,Kung Phooey,0.405229,Kung Phooey,7.0,3.0,Action,Comedy,,,,,,
9299,2191,Stranded,1.440453,Stranded,5.8,14.0,Thriller,Drama,Science Fiction,,,,,
9300,11553,千禧曼波,3.039627,Millennium Mambo,7.2,32.0,Drama,,,,,,,
9301,29832,Martin & Orloff,0.837866,Martin & Orloff,6.0,4.0,Comedy,,,,,,,
9302,10726,American Psycho 2: All American Girl,4.968814,American Psycho 2: All American Girl,4.6,81.0,Horror,Thriller,,,,,,
9303,57100,Shuang tong,1.462804,Double Vision,6.2,20.0,Horror,Action,Thriller,Mystery,Foreign,,,
9304,44793,Un crabe dans la tête,0.115602,Soft Shell Man,7.0,2.0,Drama,Romance,,,,,,
9305,35110,Samouraïs,1.9443970000000002,Samouraïs,2.6,6.0,Action,Science Fiction,,,,,,
9306,9298,Ali G Indahouse,13.994306,Ali G Indahouse,6.0,332.0,Comedy,,,,,,,
9307,89591,Anazapta,0.901805,Black Plague,5.8,4.0,Thriller,,,,,,,
9308,13899,DEAD OR ALIVE 2　逃亡者,1.147692,Dead or Alive 2: Birds,6.8,23.0,Crime,Drama,Thriller,,,,,
9309,437,Cube 2: Hypercube,15.317489000000002,Cube²: Hypercube,5.4,383.0,Thriller,Science Fiction,Mystery,,,,,
9310,38901,"Milwaukee, Minnesota",0.656954,"Milwaukee, Minnesota",4.3,2.0,Comedy,Drama,,,,,,
9311,37712,ピストルオペラ,1.177322,Pistol Opera,6.4,6.0,Drama,Action,Thriller,Crime,Foreign,,,
9312,37266,Secret Passage,0.482335,Secret Passage,3.0,1.0,Drama,,,,,,,
9313,14809,Stark Raving Mad,1.425786,Stark Raving Mad,6.2,21.0,Action,Comedy,Crime,,,,,
9314,27324,回路,4.122317,Pulse,6.1,89.0,Horror,Thriller,,,,,,
9315,33625,Emmett's Mark,1.739286,Killing Emmett Young,6.3,7.0,Action,Crime,Drama,Mystery,Thriller,,,
9316,35583,The Lost Battalion,2.953812,The Lost Battalion,6.0,18.0,History,Drama,War,,,,,
9317,35848,Hukkle,0.6564840000000001,Hukkle,6.6,16.0,Crime,Drama,Foreign,Mystery,,,,
9318,4592,Carolina,2.537388,Carolina,5.5,21.0,Comedy,Romance,,,,,,
9319,71099,Charms For the Easy Life,0.014062,Charms For the Easy Life,0.0,0.0,Drama,,,,,,,
9320,9025,Hundstage,8.682774,Dog Days,6.7,20.0,Drama,,,,,,,
9321,2111,巴尔扎克与小裁缝,1.0841379999999998,Balzac and the Little Chinese Seamstress,6.9,20.0,Drama,Foreign,,,,,,
9322,14752,Dil Chahta Hai,4.558793,Dil Chahta Hai,7.1,71.0,Drama,Romance,,,,,,
9323,11178,엽기적인 그녀,5.980499,My Sassy Girl,7.3,158.0,Drama,Comedy,Romance,,,,,
9324,10943,The Gathering,3.969121,The Gathering,5.1,39.0,Horror,Thriller,,,,,,
9325,125842,Shot in the Heart,0.498746,Shot in the Heart,6.4,6.0,Drama,,,,,,,
9326,100973,Sprängaren,0.597424,Deadline,5.4,8.0,Drama,Thriller,,,,,,
9327,23305,The Warrior,1.9679919999999997,The Warrior,6.3,15.0,Adventure,Animation,Drama,Action,Foreign,,,
9328,21707,조폭 마누라,1.787893,My Wife Is a Gangster,6.1,15.0,Action,Comedy,,,,,,
9329,10981,Nothing,7.121397999999999,Nothing,5.8,38.0,Comedy,Fantasy,Science Fiction,,,,,
9330,10918,Plots with a View,4.002724,Undertaking Betty,6.2,30.0,Comedy,Romance,,,,,,
9331,30839,Waterboys,2.4893099999999997,Waterboys,6.0,16.0,Comedy,,,,,,,
9332,4612,Absolon,4.113554,Absolon,4.3,24.0,Action,,,,,,,
9333,36222,Dead or Alive: Final,0.903011,Dead or Alive: Final,5.3,18.0,Action,Comedy,Family,Foreign,Science Fiction,,,
9334,33068,Hell House,0.45788,Hell House,6.8,13.0,Documentary,,,,,,,
9335,13984,Fubar,1.308643,Fubar,5.9,16.0,Comedy,Music,,,,,,
9336,16184,カタクリ家の幸福,1.870143,The Happiness of the Katakuris,7.3,47.0,Horror,Comedy,Drama,,,,,
9337,53244,Sex is Comedy,1.5627030000000002,Sex Is Comedy,6.1,10.0,Comedy,Drama,,,,,,
9338,14868,The Rage in Placid Lake,1.034794,The Rage in Placid Lake,6.7,11.0,Family,Comedy,,,,,,
9339,36353,Stratosphere Girl,1.331185,Stratosphere Girl,5.3,6.0,Drama,Foreign,Mystery,Thriller,,,,
9340,97754,A mi madre le gustan las mujeres,1.068925,My Mother Likes Women,6.1,7.0,Drama,Comedy,Foreign,,,,,
9341,11427,Dead End,5.327623,Dead End,6.6,121.0,Mystery,Horror,Thriller,,,,,
9342,18072,Pure,5.682405999999999,Pure,6.6,17.0,Drama,,,,,,,
9343,4689,복수는 나의 것,6.314697,Sympathy for Mr. Vengeance,7.3,302.0,Action,Drama,Thriller,,,,,
9344,16209,Jesus Christ Vampire Hunter,0.836924,Jesus Christ Vampire Hunter,3.9,15.0,Action,Comedy,Horror,,,,,
9345,45379,天下無雙,0.961434,Chinese Odyssey 2002,7.3,10.0,Action,Comedy,Romance,,,,,
9346,18248,The Foreigner,4.266051,The Foreigner,3.7,41.0,Action,Thriller,,,,,,
9347,8441,O Homem do Ano,0.691669,The Man of the Year,5.8,15.0,Drama,Crime,,,,,,
9348,12720,自殺サークル,8.279552,Suicide Club,6.4,107.0,Drama,Horror,Thriller,,,,,
9349,21041,Den tredje vågen,1.7972,The Third Wave,6.2,12.0,Action,Thriller,,,,,,
9350,5552,Immortel (ad vitam),9.785721,Immortal,5.8,131.0,Drama,Action,Science Fiction,,,,,
9351,8325,Tiptoes,9.311904,Tiptoes,4.7,21.0,Comedy,Drama,Romance,,,,,
9352,10077,A Sound of Thunder,4.9801910000000005,A Sound of Thunder,4.8,111.0,Thriller,Science Fiction,Adventure,Action,,,,
9353,11430,The Lion King 1½,8.931033,The Lion King 1½,6.3,694.0,Animation,Comedy,Family,,,,,
9354,31076,Stupeur et tremblements,1.693772,Fear and Trembling,6.4,21.0,Drama,Comedy,Foreign,,,,,
9355,28730,Live from Baghdad,2.553649,Live from Baghdad,6.7,16.0,Drama,Thriller,,,,,,
9356,40432,Planta 4ª,0.685347,Planta 4ª,7.1,10.0,Family,Comedy,Drama,,,,,
9357,26955,오아시스,2.925034,Oasis,7.8,44.0,Drama,Romance,,,,,,
9358,23986,Cremaster 3,0.806208,Cremaster 3,6.8,10.0,Drama,,,,,,,
9359,4326,Herr Lehmann,5.345104,Herr Lehmann,6.9,31.0,Comedy,Drama,,,,,,
9360,16132,De Tweeling,1.218377,Twin Sisters,6.8,25.0,Romance,Drama,History,,,,,
9361,36730,My House in Umbria,2.734283,My House in Umbria,5.6,11.0,Drama,Mystery,,,,,,
9362,55496,Nousukausi,1.410221,Upswing,6.7,12.0,Comedy,,,,,,,
9363,30806,Out for a Kill,3.984204,Out for a Kill,4.2,38.0,Action,Thriller,,,,,,
9364,20164,Pahat pojat,2.7242599999999997,Bad Boys,5.8,16.0,Action,Drama,Comedy,,,,,
9365,38970,Ricordati di me,4.996071,"Remember Me, My Love",5.8,47.0,Drama,Comedy,Romance,,,,,
9366,32526,Soldier's Girl,2.955559,Soldier's Girl,6.9,27.0,Drama,Romance,Crime,,,,,
9367,26491,Tipping the Velvet,2.433306,Tipping the Velvet,7.3,12.0,Drama,Romance,,,,,,
9368,15271,Bright Young Things,2.466442,Bright Young Things,6.1,22.0,Comedy,,,,,,,
9369,45572,성냥팔이 소녀의 재림,0.228888,Resurrection of The Little Match Girl,5.3,6.0,Action,Comedy,Science Fiction,,,,,
9370,22076,Alien Hunter,3.081045,Alien Hunter,4.7,39.0,Science Fiction,,,,,,,
9371,16973,Love Object,2.61667,Love Object,5.8,31.0,Comedy,Drama,Horror,Romance,Thriller,,,
9372,55931,The Animatrix,10.934268,The Animatrix,6.9,433.0,Animation,Science Fiction,,,,,,
9373,12703,The Brown Bunny,4.735377,The Brown Bunny,5.5,63.0,Drama,,,,,,,
9374,32250,呪怨,3.332192,Ju-on: The Curse,7.0,57.0,Horror,,,,,,,
9375,44203,呪怨2 ビデオ版,2.246011,Ju-on: The Curse 2,5.9,36.0,Horror,,,,,,,
9376,46814,Elina - Som om jag inte fanns,0.219561,Elina: As If I Wasn't There,6.0,5.0,Drama,Family,,,,,,
9377,9282,11:14,14.454722,11:14,6.8,211.0,Crime,Drama,Thriller,,,,,
9378,5844,アライヴ,1.8779150000000002,Alive,6.2,11.0,Action,Drama,Science Fiction,Thriller,Horror,,,
9379,61485,小城之春,0.802407,Springtime in a Small Town,6.2,6.0,Drama,Romance,,,,,,
9380,10891,Tremors 4: The Legend Begins,10.002295,Tremors 4: The Legend Begins,5.4,108.0,Action,Comedy,Horror,Western,,,,
9381,25334,Wondrous Oblivion,0.336644,Wondrous Oblivion,0.0,0.0,Drama,Foreign,,,,,,
9382,12540,Bring It On Again,0.38058600000000004,Bring It On Again,5.3,93.0,Comedy,,,,,,,
9383,60672,Les Rivières pourpres 2 : Les Anges de l'apocalypse,9.261826,Crimson Rivers II: Angels of the Apocalypse,6.0,166.0,Action,Thriller,Crime,,,,,
9384,24241,And Starring Pancho Villa as Himself,1.1258059999999999,And Starring Pancho Villa as Himself,5.2,6.0,Drama,History,War,Western,,,,
9385,11556,Nicotina,5.003217,Nicotina,6.2,16.0,Drama,Action,Comedy,Thriller,,,,
9386,49007,Iron Jawed Angels,9.771121,Iron Jawed Angels,6.7,21.0,Drama,,,,,,,
9387,11197,Ondskan,8.896421,Evil,6.9,96.0,Drama,,,,,,,
9388,14245,Sniper 2,3.437664,Sniper 2,5.4,30.0,Action,,,,,,,
9389,27079,Stuey,0.888157,High Roller: The Stu Ungar Story,10.0,1.0,Drama,Action,,,,,,
9390,3177,Batoru rowaiaru II: Chinkonka,7.500419,Battle Royale II: Requiem,4.9,115.0,Action,Thriller,,,,,,
9391,19277,In Hell,5.255138,In Hell,5.6,79.0,Action,Drama,Thriller,,,,,
9392,11774,Lemony Snicket's A Series of Unfortunate Events,12.817945,Lemony Snicket's A Series of Unfortunate Events,6.7,1521.0,Adventure,Comedy,Family,,,,,
9393,10855,赤裸特工,1.689124,Naked Weapon,5.8,50.0,Action,Drama,Thriller,,,,,
9394,16765,Bukowski - Born into This,1.205624,Bukowski - Born into This,7.9,15.0,Documentary,,,,,,,
9395,4972,De grønne slagtere,6.4389650000000005,The Green Butchers,7.4,64.0,Comedy,,,,,,,
9396,54764,Helmiä ja sikoja,0.48002700000000004,Pearls and Pigs,6.1,10.0,Comedy,,,,,,,
9397,120360,An Injury to One,0.042010000000000006,An Injury to One,7.0,1.0,Documentary,,,,,,,
9398,20162,Levottomat 3,3.1038360000000003,Addiction - When Nothing Is Enough,4.1,8.0,Drama,Romance,,,,,,
9399,2841,Un long dimanche de fiançailles,10.896295,A Very Long Engagement,7.1,352.0,Drama,,,,,,,
